Billing account name,Billing account ID,Project name,Project ID,Project hierarchy,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,Usage start date,Usage end date,Rate,Amount
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Middle East to Mumbai,1ED6-0780-7FCF,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to Mumbai,22EA-6A83-314C,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Delhi to Mumbai,2357-4DDF-2863,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Las Vegas to Mumbai,2429-0AF2-5A3B,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Singapore to Mumbai,2542-3126-363C,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Africa to Mumbai,2635-3300-47C2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Paris to Mumbai,2775-0A71-419A,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dammam to Mumbai,27AA-98C2-60B9,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Israel to Mumbai,28E1-CA47-E00E,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (RAM cost),2C7B-35C6-FB5F,"2,971.32",gibibyte hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from APAC to Mumbai,4131-F201-96BB,"1,073.99",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Americas to Mumbai,43B3-405D-43F5,35.179,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network VPN Intra Region Data Transfer,4BEF-C75E-0C60,1.405,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Mumbai,4DB8-0C00-7F34,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Frankfurt to Mumbai,5458-5B78-681A,0.002,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to Mumbai,566F-3AEE-ED7B,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Mumbai to Mumbai,572E-4C84-6A07,"3,334.81",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Mumbai,67C7-CA4C-6182,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Mumbai,6955-977A-3477,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network HTTP Load Balancing Data Transfer Out to Load Balancer,6C67-1253-BB04,"8,240.13",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2016 Datacenter Edition (RAM cost),6E26-E88D-D2BE,"223,200",gibibyte hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Osaka to Mumbai,6E80-8839-1DE2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Columbus to Mumbai,75E0-AFFC-4496,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network HTTP Load Balancing Data Transfer In from Load Balancer,761A-BA86-D467,352.342,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sydney to Mumbai,7FE3-B6A0-26D3,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Doha to Mumbai,80EE-00C4-2F75,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Mumbai,820F-DE2E-B791,18.382,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Berlin to Mumbai,83D9-CDCB-F14D,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for CentOS Stream,9798-9DA8-6EEB,742.83,hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Mumbai,9C1E-515B-B2EB,34.078,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer In,9C76-A3FB-C60A,"135,911.89",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Mumbai,9FD8-BACC-52FD,0.007,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (CPU cost),A227-50BC-4E7E,742.83,hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to Mumbai,A90E-15F0-26B6,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer In,D0CC-50DF-59D2,"249,233.21",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (CPU cost),D2D4-1351-297C,742.83,hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network VPN Intra Region Data Transfer In,D31D-6EF4-950B,0.003,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Mumbai,D443-80BB-73EF,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from China to Mumbai,DE06-808E-F261,0.369,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Jakarta to Mumbai,DE72-0A90-5FDB,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Los Angeles to Mumbai,E06B-189E-3D3F,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Mumbai,E5E8-7563-253A,0.008,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Mumbai,E6A0-42DA-6446,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Milan to Mumbai,E9F2-9CBC-3E87,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Mumbai,FB83-DF50-92EA,0.004,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Mumbai,FEF1-5D09-E197,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Build,8B5D-EF7D-EB12,Build time e2-standard-2,A464-9020-6404,14.8,minutes of build time,1-Jan-24,31-Jan-24,0.006,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Download APAC,1F8B-71B0-3D1B,0.012,gibibyte,1-Jan-24,31-Jan-24,0.12,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Upload,8AE5-72D6-F604,0.717,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Multi-region within Asia,990F-BF38-8D3C,0.223,gibibyte,1-Jan-24,31-Jan-24,0.08,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Replication within Asia,CA61-E18A-B2D6,0.687,gibibyte,1-Jan-24,31-Jan-24,0.08,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud SQL,9662-B51E-5089,Network Inter Zone Data Transfer Out in Mumbai,315F-E29E-D9AF,"2,977.43",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Networking Cloud NAT IP Usage,8515-9425-D2CE,"4,459.23",hour,1-Jan-24,31-Jan-24,0.005,22.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Global External Application Load Balancer Outbound Data Processing for Mumbai (asia-south1),91CC-DEC4-4AC7,"3,087.46",gibibyte,1-Jan-24,31-Jan-24,0.01,30.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,"44,389",count,1-Jan-24,31-Jan-24,0.0011,48.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,"44,406",count,1-Jan-24,31-Jan-24,0.0008,35.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Network Intelligence Center Connectivity Tests Runs,C985-127E-325E,1,count,1-Jan-24,31-Jan-24,0.15,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Regional Internal Passthrough Network Load Balancer Outbound Data Processing for Mumbai (asia-south1),CEEB-D6EC-1473,208.355,gibibyte,1-Jan-24,31-Jan-24,0.01,2.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,"44,386",count,1-Jan-24,31-Jan-24,0.0011,48.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,BigQuery Reservation API,16B8-3DDA-9F10,BigQuery Enterprise Edition for Mumbai (asia-south1),98A0-174C-D180,"82,196.83",hour,1-Jan-24,31-Jan-24,0.069,5671.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Mumbai,2717-BEFE-3773,"101,710.88",gibibyte month,1-Jan-24,31-Jan-24,0.023,2339.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Composer,1992-3666-B975,Cloud Composer Compute mCPUs (asia-south1),26C4-45D2-433B,"29,849,976.47",hour,1-Jan-24,31-Jan-24,0.000054,1611.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Composer,1992-3666-B975,Small Cloud Composer Environment Fee (asia-south1).,C777-7C77-48C6,"2,230.92",hour,1-Jan-24,31-Jan-24,0.42,937.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Composer,1992-3666-B975,Cloud Composer Compute Memory (asia-south1),185A-5D74-DD3A,"108,239.24",gibibyte hour,1-Jan-24,31-Jan-24,0.006,649.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,BigQuery,24E6-581D-38E5,Long Term Logical Storage (asia-south1),339A-D3C3-4A8C,"33,801.73",gibibyte month,1-Jan-24,31-Jan-24,0.016,540.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2D AMD Instance Ram running in Mumbai,E021-0FE4-1AC3,"190,164.55",gibibyte hour,1-Jan-24,31-Jan-24,0.002433,462.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,921.65,gibibyte,1-Jan-24,31-Jan-24,0.5,460.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2D AMD Instance Core running in Mumbai,0DAC-F520-B2D1,"23,770.57",hour,1-Jan-24,31-Jan-24,0.018151,431.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Mumbai,FF66-41CB-DE90,"1,599.52",gibibyte month,1-Jan-24,31-Jan-24,0.204,326.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,"58,050,859",count,1-Jan-24,31-Jan-24,0.000005,290.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Balanced PD Capacity in Mumbai,C24C-88D9-75ED,"2,354.29",gibibyte month,1-Jan-24,31-Jan-24,0.12,282.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Data Fusion,0D19-EC86-35B0,Data Fusion Developer,88BC-986D-9A22,743.209,hour,1-Jan-24,31-Jan-24,0.35,260.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2019 Standard on VM with 1 to 4 VCPU,6B90-18D5-E700,453.742,hour,1-Jan-24,31-Jan-24,0.48,217.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Archive Storage Mumbai,891B-EBF4-A8DC,"77,347.00",gibibyte month,1-Jan-24,31-Jan-24,0.0025,193.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Networking Cloud VPN Tunnel Asiasouth1,930D-66FD-C691,"2,975.11",hour,1-Jan-24,31-Jan-24,0.05,148.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,BigQuery,24E6-581D-38E5,Active Logical Storage (asia-south1),E056-7501-89FA,"5,956.85",gibibyte month,1-Jan-24,31-Jan-24,0.023,137.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2019 Datacenter Edition (CPU cost),9597-C24E-C305,"2,089.17",hour,1-Jan-24,31-Jan-24,0.046,96.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to APAC,4F52-58E2-DAD9,734.228,gibibyte,1-Jan-24,31-Jan-24,0.12,88.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Networking Cloud Nat Data Processing,015F-5732-FFF0,"1,366.56",gibibyte,1-Jan-24,31-Jan-24,0.045,61.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance Memory Allocation Time (2nd Gen) in asia-south1,9787-4C59-19A2,"17,397,258.89",GiB-second,1-Jan-24,31-Jan-24,0.0000035,60.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,E2 Instance Core running in Mumbai,DFC1-04D4-B4A1,"2,602.84",hour,1-Jan-24,31-Jan-24,0.0261993,68.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2 Custom Instance Core running in Mumbai,FC69-4A67-C34D,"1,485.66",hour,1-Jan-24,31-Jan-24,0.0398685,59.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Mumbai,90AB-A7A8-F873,"17,652.62",gibibyte hour,1-Jan-24,31-Jan-24,0.00351072,62.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,BigQuery,24E6-581D-38E5,Streaming Insert (asia-south1),AC85-E714-3881,"829,926.01",mebibyte,1-Jan-24,31-Jan-24,0.00006,49.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance CPU Allocation Time (2nd Gen) in asia-south1,212E-6907-460B,"14,268,461.63",vCPU-second,1-Jan-24,31-Jan-24,0.0000035,49.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Asia Multi-region,E653-0A40-3B69,"1,807.35",gibibyte month,1-Jan-24,31-Jan-24,0.026,47.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Pub/Sub,A1E8-BE35-7EBC,Message Delivery Basic,027D-B6C7-CCA2,1.079,tebibyte,1-Jan-24,31-Jan-24,40,43.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Monitoring,58CD-E7C3-72CA,Metric Volume,A924-09D0-8854,165.061,mebibyte,1-Jan-24,31-Jan-24,0.258,42.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Secret Manager,EE82-7A5E-871C,Secret access operations,EBA7-264F-2D2C,"11,034,428",count,1-Jan-24,31-Jan-24,0.000003,33.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Custom Instance Core running in Mumbai,9544-CFBE-3F3F,998.036,hour,1-Jan-24,31-Jan-24,0.0398685,39.8
